73819050,806847442,865680147,1695985512
565399400,27492370,1441071439,910172186
395980828,990261642,782425553,1282465582
680298400,977428152,789157280,1743570155
762624940,276944069,1604370247,1144353665
601281277,436303364,1583120309,1063371384
336832206,710149901,1069644339,1010035501
555291132,180687829,1058844067,683672017
276433480,892681808,471874847,1057615663
142303133,369021130,326682712,1094050745
260833609,298078395,758582756,731041128
516302356,69240282,1380160176,193799391
164180972,232410319,179681541,875616946
516003702,947837636,1497080692,1700921133
200859728,546026432,726558339,713363012
884833679,364676583,1169982097,1069924231
769800602,532105891,1329543124,734256746
721226929,819741538,1668678556,1697437220
458073147,705946551,467980666,1212705123
934350704,584505675,1791319676,919299221
878242050,275518727,1180092639,935177492
575332793,45481822,1330492123,299205375
493264579,162559400,1402662781,542725662
404517660,226283410,1196722505,321386349
946720602,365709774,1261867113,745825583
580578901,429179591,704453057,1182313717
809774099,287785414,1133016536,776376765
748454635,392532696,876920814,1113872377
748000331,501853143,836792308,570440301
502630280,752741387,1366444220,942313300
583527157,998205064,723718754,1021548874
764435111,461085839,1385812665,1154179367
316429393,521351875,1043607574,1244276710
848103869,828366533,1086973984,1227206501
222629626,81998232,954294858,968106828
73892194,894123658,1043192095,1409252182
328977190,770838060,1191179645,1177555782
641111005,528041540,1068891740,595416410
918759305,566012418,1834317728,921656217
716167944,561904709,1033088280,1167195258
92678982,27117289,364561269,629445844
465492409,251437660,910824369,1013221902
216831215,161879481,744190443,829285018
579722985,556644210,1016934834,768500314
91035977,287561777,809356673,1139361745
926759056,848856709,1488317855,1697648524
793813431,202795803,860604213,517897680
268166099,816468242,895424137,1609176569
665785916,919215299,1164564986,1881184738
798984535,135494642,1252215856,442555947
613367321,198425198,1160485293,1165307450
304212002,39848499,634271312,365484809
569092561,597449187,576005718,880368759
766700412,963729600,1230987567,1713879640
28511188,13757429,216767032,708619713
503637783,983360450,1304618047,1185461676
435127570,897596498,713697704,1020260608
176983959,685186116,821308572,772895288
691635944,399770157,1305890039,1231877623
546552068,397519158,1433516431,1159280197
680484863,52700705,1381292249,751352027
701383896,696625958,929715079,1488591676
597793418,685933338,1459075720,1626852427
220158669,923033869,667954564,1125587439
336981905,464476393,859356567,1128788614
38350157,875692209,809635993,1146799039
870218731,965015039,1517808554,968921576
679998286,659311329,1516249009,1232056036
320978986,891826060,1285928571,1807138664
684072818,652952008,1579422212,1620324872
566882434,968471381,1300979437,999431020
531698837,580755332,778517019,777278022
561481764,227799888,775444295,810228418
15363233,580818516,253159072,1006532281
677822183,635853550,1592594343,1058805954
289765435,587246197,1040968626,852666089
444584792,961802182,755691471,1587184113
806269401,798847832,871610289,853271261
453489034,205843106,977513005,984372411
308430719,889291079,1130444942,905255209
194125638,87054992,846208901,120822610
670971693,41080799,1190500148,573061764
524859533,547226527,1062576356,1452191476
551220507,719020453,836970700,1035103225
575969226,344434113,837484615,374447075
424985667,26322852,1089482855,930072050
990848300,288972379,1704580499,803663475
913997229,185396553,1303928686,537846436
419400691,556105453,1041316315,964575330
398539468,719218695,747644976,1226087343
788468760,268778443,1705814767,1128711921
292695710,547388092,770851738,1298019899
78598570,343295802,166224246,716144796
453811380,810407696,564419564,890272648
496410838,472722210,1177754271,780272441
797645216,424941622,933301614,704293372
993315536,309997690,1225152577,417381380
135712479,339170315,981300756,386802151
631886664,342450771,850452675,1040531013
69760567,311460144,909592616,1043176457
